24359.87181,22.83092,58.6117,2.1706,1.407,1
24360.17181,22.83082,58.461,2.2198,1.4741,1
24360.47181,22.83112,58.3228,2.3029,1.5647,1
24360.77181,22.83117,58.1765,2.3828,1.6642,1
24361.07181,22.8311,58.0207,2.4269,1.6799,1
24361.37181,22.8311,57.8706,2.3206,1.5476,1
24361.67181,22.8311,57.7206,2.1138,1.403,1
24361.97181,22.83093,57.5588,1.8461,1.1954,1
24362.27181,22.83089,57.4054,1.6746,0.9916,1
24362.57181,22.83129,57.2707,1.5243,0.8375,1
24362.87181,22.83138,57.1228,1.413,0.7379,1
24363.17181,22.8309,56.9668,1.2983,0.6395,1
24363.47181,22.83081,56.8162,1.2431,0.5848,1
24363.77181,22.83113,56.6553,1.2316,0.5627,1
24364.07181,22.83117,56.5013,1.1949,0.5683,1
24364.37181,22.8311,56.3629,1.206,0.5318,1
24364.67181,22.8311,56.2147,1.1812,0.5407,1
24364.97181,22.8311,56.0715,1.1781,0.5221,1
24365.27181,22.8311,55.9251,1.2193,0.5433,1
24365.57181,22.83098,55.7658,1.1731,0.5097,1
24365.87181,22.83093,55.6144,1.1504,0.462,1
24366.17181,22.83111,55.4599,1.0946,0.4248,1
24366.47181,22.83115,55.3073,1.0711,0.3569,1
24366.77181,22.83098,55.1603,1.0282,0.3142,1
24367.07181,22.83093,55.0102,1.0095,0.2969,1
24367.37181,22.8311,54.8621,0.9644,0.2775,1
24367.67181,22.83114,54.7129,0.9298,0.21,1
24367.97181,22.83119,54.5637,0.8708,0.1868,1
24368.27181,22.8311,54.4102,0.8461,0.1693,1
24368.57181,22.8311,54.2595,0.8531,0.1424,1
24368.87181,22.8311,54.1105,0.796,0.0997,1
24369.17181,22.8311,53.9604,0.788,0.071,1
24369.47181,22.83123,53.8156,0.7946,0.037,1
24369.77181,22.83127,53.6675,0.7783,0.0421,1
24370.07181,22.82997,53.539,0.7345,0.0261,1
24370.37181,22.82949,53.3987,0.768,0.007,1
24370.67181,22.83697,53.7761,0.7785,0.055,1
24370.97181,22.83971,53.8452,0.7431,0.0234,1
24371.27181,22.83981,53.7595,0.7637,0.027,1
24371.57181,22.84133,53.7574,0.7489,0.0433,2
24371.87181,22.84286,53.7553,0.7577,0.048,2
24372.17181,22.84134,53.7676,0.7382,0.0325,2
24372.47181,22.84187,53.7701,0.7973,0.0316,2
24372.77181,22.84132,53.7684,0.7694,0.0235,2
24373.07181,22.8415,53.7695,0.7673,0.0238,2
24373.37181,22.83963,53.8733,0.7422,0.0437,2
24373.67181,22.83905,53.9123,0.7805,0.0687,2
24373.97181,22.84113,54.4516,0.847,0.1014,2
24374.27181,22.84156,54.6802,0.8659,0.0872,2
24374.57181,22.84053,54.6936,0.9012,0.1195,2
24374.87181,22.84039,54.8375,0.9091,0.1633,2
24375.17181,22.8406,55.0128,0.9392,0.2123,2
24375.47181,22.8406,55.1693,0.9835,0.272,2
24375.77181,22.84049,55.3148,0.9907,0.2715,2
24376.07181,22.84044,55.4667,1.0515,0.3163,2
24376.37181,22.84039,55.6186,1.0777,0.3511,2
24376.67181,22.84093,55.7602,1.1377,0.4161,2
24376.97181,22.84106,55.909,1.1472,0.4529,2
24377.27181,22.84106,56.0777,1.1562,0.5029,2
24377.57181,22.84115,56.2332,1.1717,0.5314,2
24377.87181,22.841,56.3805,1.1947,0.5978,2
24378.17181,22.841,56.5329,1.1865,0.5906,2
24378.47181,22.84113,56.6736,1.1532,0.6109,2
24378.77181,22.84117,56.8216,1.1561,0.642,2
24379.07181,22.84098,56.9781,1.1956,0.6875,2
24379.37181,22.84093,57.1295,1.2286,0.7435,2
24379.67181,22.84111,57.2815,1.3306,0.8046,2
24379.97181,22.84115,57.4331,1.4128,0.8645,2
24380.27181,22.8411,57.5739,1.5604,0.9976,2
24380.57181,22.8411,57.7205,1.7139,1.1531,2
24380.87181,22.8411,57.8671,1.9613,1.3458,2
24381.17181,22.8411,58.025,2.168,1.514,2
24381.47181,22.8411,58.1753,2.2518,1.5916,2
24381.77181,22.8411,58.3302,2.2568,1.6272,2
24382.07181,22.8411,58.482,2.2055,1.5484,2
24382.37181,22.8411,58.6356,2.1226,1.5026,2
24382.67181,22.8411,58.788,2.0385,1.4522,2
